0,81,162
31826,31827,2
27918,125170,4
125170,27922,4
27918,27920,4
27920,27922,4
45058,118117,2
118117,45062,2
45058,45060,4
45060,45062,4
57535,118467,3
118467,57538,3
57535,57536,1
62198,125763,2
125763,62200,2
62198,62199,2
62199,62200,2
41907,122763,3
122763,41911,3
41907,41909,4
41909,41911,4
87152,87155,6
87155,87158,6
107443,107461,36
107461,107479,36
19221,117598,2
117598,19224,2
19221,19223,3
19223,19224,3
31698,122574,2
122574,122575,2
31698,31700,4
31700,31702,4
64466,64475,17
64475,64483,17
19977,19984,14
19984,19991,14
114374,114376,3
114376,114377,3
61315,118510,4
118510,61318,4
61315,61317,3
61317,61318,3
94083,123409,5
123409,94087,5
94083,121233,4
121233,94087,4
94083,94085,3
94085,94086,3
442,443,2
443,444,2
45687,45691,8
45691,45695,8
79211,125888,4
125888,79214,4
79211,79213,3
79213,79214,3
120549,30827,1
30815,30817,4
30817,30819,4
31571,123811,4
123811,31575,4
31571,31573,4
31573,31575,4
45560,45563,1
45560,45562,3
45562,45563,3
119666,119678,1
119666,119667,1
26025,26026,2
26026,26027,2
22118,120340,5
120340,22121,5
22118,22120,3
22120,22121,3
34595,123836,3
123836,34597,3
34595,34596,2
34596,34597,2
35351,122632,3
122632,35353,3
35351,35352,2
35352,35353,2
80596,80598,4
80598,80600,4
3339,123678,2
123678,3341,2
3339,3340,2
3340,3341,2
52491,122985,3
122985,52494,3
52491,52493,3
52493,52494,3
77445,124261,3
124261,77449,3
77445,123131,2
123131,77448,2
77445,118878,3
118878,77449,3
77445,77447,3
77447,77448,3
118027,118030,6
118030,38409,6
64968,64969,2
64969,64970,2
36863,36878,30
36878,36893,30
62573,118537,4
118537,62577,4
62573,62575,4
62575,62577,4
112481,112482,1
92190,92197,13
92197,92203,13
6363,121981,3
121981,6366,3
6363,6365,3
6365,6366,3
104667,124637,2
124637,104669,2
104667,104668,2
104668,104669,2
35224,35233,17
35233,35241,17
27410,125148,7
125148,27415,7
27410,27413,5
27413,27415,5
2456,2504,95
2504,2551,95
69504,124142,2
124142,69507,2
69504,69506,3
69506,69507,3
32829,117834,3
117834,32833,3
32829,32830,2
32830,32831,2
98365,126163,2
126163,98368,2
98365,98367,3
98367,98368,3
90551,90578,54
90578,90605,54
119412,121204,2
121204,121205,2
119412,119414,3
119414,93393,3
5480,124826,3
124826,117374,3
5480,5481,2
5481,5482,2
103784,126272,4
126272,103788,4
103784,103786,4
103786,103788,4
63202,63296,187
63296,63389,187
88156,121084,7
121084,88160,7
88156,88158,4
88158,88160,4
47574,125607,3
125607,47576,3
47574,120756,3
120756,47577,3
47574,47575,2
47575,47576,2
96726,121298,2
121298,96729,2
96726,96728,3
96728,96729,3
6992,122169,2
122169,6994,2
6992,6993,2
6993,6994,2
109203,109205,3
109205,109206,3
60051,60077,51
60077,60102,51
23376,23382,11
23382,23387,11
89668,123318,2
123318,89670,2
89668,89669,2
89669,89670,2
49086,49094,15
49094,49101,15
94331,121259,5
121259,94334,5
94331,94333,3
94333,94334,3
110715,126412,2
126412,110718,2
110715,110717,3
110717,110718,3
57656,57669,26
57669,57682,26
91180,124361,5
124361,91184,5
91180,91182,4
91182,91184,4
42028,42041,25
42041,42053,25
83366,83396,59
83396,83425,59
75552,120988,4
120988,75556,4
75552,75554,4
75554,75556,4
31063,31065,1
31063,31064,2
31064,31065,2
98111,98113,4
98113,98115,4
94204,124401,2
124401,94207,2
94204,94206,3
94206,94207,3
123821,125287,2
125287,32260,2
123821,123822,2
123822,32260,2
26273,122530,2
122530,26276,2
26273,117699,1
26273,26274,2
26274,26275,2
75425,120984,3
120984,75428,3
75425,75427,3
75427,75428,3
96472,96478,12
96478,96484,12
23122,120373,2
120373,23124,2
23122,23123,2
23123,23124,2
113612,113616,7
113616,113619,7
56646,56720,148
56720,56794,148
101891,101896,10
101896,101901,10
23878,23881,5
23881,23883,5
25390,122528,2
122528,25393,2
25390,25392,3
25392,25393,3
95589,124414,3
124414,95594,3
95589,95592,5
95592,95594,5
100252,100262,19
100262,100271,19
72147,72193,92
72193,72239,92
101008,126231,3
126231,101011,3
101008,101009,1
56519,118454,4
118454,56522,4
56519,56521,3
56521,56522,3
36228,36242,27
36242,36255,27
118904,123140,1
118904,118905,2
118905,118906,2
99369,99401,64
99401,99433,64
22868,125059,3
125059,22873,3
22868,22869,2
22869,22870,2
100881,123528,3
123528,100884,3
100881,100883,3
100883,100884,3
47822,123961,4
123961,47825,4
47822,47824,3
47824,47825,3
32194,117764,4
117764,32197,4
32194,32196,3
32196,32197,3
53241,118365,3
118365,53245,3
53241,53243,4
53243,53245,4
38369,38370,1
100754,123526,2
123526,100756,2
100754,100755,2
100755,100756,2
31311,122553,3
122553,31314,3
31311,31313,3
31313,31314,3
7113,7115,3
7115,7116,3
35974,35986,24
35986,35998,24
21102,122436,5
122436,21104,5
21102,21103,2
21103,21104,2
46056,46058,3
46058,46059,3
108441,108443,4
108443,108445,4
47568,118278,4
118278,47570,4
47568,47569,2
47569,47570,2
6986,122168,3
122168,6988,3
6986,6987,2
6987,6988,2
32696,117819,2
117819,117820,2
32696,32698,3
32698,32699,3
29545,117738,5
117738,29548,5
29545,29547,3
29547,29548,3
87267,87273,12
87273,87279,12
112221,120116,3
120116,112226,3
112221,112224,5
112224,112226,5
18580,18582,1
18580,18581,1
6859,122137,3
122137,6862,3
6859,6861,3
6861,6862,3
31813,31818,10
31818,31823,10
32569,125297,2
125297,117798,2
32569,117797,2
117797,117798,2
32569,32571,4
32571,32573,4
106675,124668,2
124668,106678,2
106675,106677,3
106677,106678,3
46558,120742,4
120742,46561,4
46558,46560,3
46560,46561,3
42651,42661,19
42661,42670,19
71512,124169,3
124169,71513,3
71512,71513,1
96466,124423,4
124423,96472,4
96466,96467,1
10639,122350,2
122350,10641,2
10639,10640,2
10640,10641,2
6732,124842,3
124842,6735,3
6732,6734,3
6734,6735,3
108943,108955,23
108955,108966,23
80838,80873,69
80873,80907,69
105036,105199,326
105199,105362,326
105792,105817,50
105817,105842,50
30930,30940,19
30940,30949,19
106548,120007,4
120007,106551,4
106548,106550,3
106550,106551,3
33198,33199,1
70629,70639,19
70639,70648,19
31559,123808,4
123808,31562,4
31559,31561,3
31561,31562,3
80711,80760,97
80760,80808,97
56513,56516,6
56516,56519,6
36222,36224,4
36224,36226,4
97095,97104,18
97104,97113,18
40885,40887,1
40885,40886,2
40886,40887,2
118898,118899,1
16687,124952,3
124952,16690,3
16687,16689,3
16689,16690,3
98607,119777,3
119777,98609,3
98607,98608,2
98608,98609,2
45548,45554,12
45554,45560,12
119654,123477,5
123477,119664,5
119654,119656,4
119656,119658,4
90793,90794,2
90794,90795,2
111840,111859,37
111859,111877,37
91549,119361,1
91549,91551,3
91551,91552,3
92305,92311,11
92311,92316,11
18955,117594,2
117594,18956,2
18955,18956,1
100875,100878,5
100878,100880,5
7234,122222,3
122222,7238,3
7234,7236,4
7236,7238,4
72770,124190,3
124190,72774,3
72770,72772,4
72772,72774,4
81340,81356,31
81356,81371,31
77433,77434,1
7990,122326,2
122326,7992,2
7990,7991,2
7991,7992,2
32944,125328,3
125328,32947,3
32944,32946,3
32946,32947,3
45421,122840,5
122840,118137,5
45421,45424,5
45424,45426,5
74282,74306,47
74306,74329,47
119527,124460,3
124460,119528,3
119527,119528,1
78945,78974,57
78974,79002,57
42270,42283,25
42283,42295,25
51596,125656,3
125656,51597,3
51596,51597,1
35212,35213,1
117888,125388,3
125388,34966,3
117888,117890,4
117890,34967,4
98353,124524,2
124524,98356,2
98353,98354,1
49201,49212,21
49212,49222,21
74155,74156,1
95202,95205,5
95205,95207,5
42899,122806,3
122806,42901,3
42899,42900,2
42900,42901,2
26515,26546,62
26546,26577,62
22608,22617,18
22617,22626,18
52225,52242,34
52242,52259,34
81086,81159,145
81159,81231,145
28027,28073,92
28073,28119,92
81842,119054,3
119054,81844,3
81842,81843,2
81843,81844,2
12399,12456,114
12456,12513,114
87261,123245,5
123245,87267,5
87261,87264,6
87264,87267,6
22481,120348,2
120348,22483,2
22481,22482,2
22482,22483,2
34958,117884,6
117884,34960,6
34958,34959,2
34959,34960,2
80203,119001,3
119001,80207,3
80203,80205,4
80205,80207,4
59912,59962,100
59962,60012,100
6853,122135,3
122135,6857,3
6853,6855,4
6855,6857,4
67726,67727,2
67727,67728,2
102006,119881,4
119881,102009,4
102006,102008,3
102008,102009,3
52854,53006,304
53006,53158,304
106669,106672,6
106672,106675,6
119146,125919,3
125919,124318,3
119146,84933,1
62180,62189,18
62189,62198,18
5214,117360,4
117360,5219,4
5214,5217,5
5217,5219,5
103518,103531,26
103531,103544,26
96460,96463,6
96463,96466,6
121414,121415,2
121415,103548,2
32436,117780,4
117780,32440,4
32436,32437,1
97972,97994,44
97994,98016,44
4331,4332,1
90914,119339,4
119339,90919,4
90914,90917,5
90917,90919,5
18320,18330,20
18330,18340,20
39367,120652,2
120652,39370,2
39367,39369,3
39369,39370,3
121287,96244,1
121287,96243,1
68984,118696,1
68984,68985,1
118136,120693,3
120693,45426,3
118136,118137,1
15925,16013,176
16013,16101,176
90031,124354,3
124354,90036,3
90031,90034,5
90034,90036,5
118892,123137,1
118892,118894,4
118894,118896,4
57263,57283,40
57283,57303,40
29158,125217,4
125217,29161,4
29158,29160,3
29160,29161,3
53356,53402,92
53402,53448,92
28402,28407,9
28407,28411,9
99357,99362,10
99362,99367,10
46298,46300,3
46300,46301,3
67345,67356,21
67356,67366,21
96206,96212,11
96212,96217,11
75915,123089,6
123089,75920,6
75915,75918,5
75918,75920,5
117253,126560,2
126560,117256,2
117253,117255,3
117255,117256,3
85241,85273,64
85273,85305,64
81334,81337,1
81334,81336,3
81336,81337,3
114102,121516,2
121516,114105,2
114102,114104,3
114104,114105,3
89904,123321,5
123321,89907,5
89904,89906,3
89906,89907,3
44659,44697,76
44697,44735,76
45415,45416,2
45416,45417,2
25124,123747,4
123747,25129,4
25124,25127,5
25127,25129,5
74276,118791,4
118791,118793,4
74276,74279,6
74279,74282,6
4833,4848,29
4848,4862,29
87509,126011,4
126011,87513,4
87509,87511,4
87511,87513,4
88265,88272,13
88272,88278,13
35206,117954,1
35206,35208,3
35208,35209,3
7101,122195,10
122195,7113,10
7101,7107,12
7107,7113,12
98347,98348,1
45288,120685,3
120685,45290,3
45288,45289,2
45289,45290,2
90533,90539,11
90539,90544,11
103766,123552,2
123552,103767,2
103766,103767,1
30416,30428,24
30428,30440,24
95952,95962,19
95962,95971,19
6218,6219,1
81080,81083,1
81080,81082,3
81082,81083,3
48312,48327,30
48327,48342,30
61545,118515,2
118515,61548,2
61545,61546,1
20963,20967,8
20967,20971,8
102883,102900,33
102900,102916,33
91918,123382,4
123382,91922,4
91918,91920,4
91920,91922,4
84104,84125,41
84125,84145,41
67720,67721,2
67721,67722,2
121535,126509,2
126509,115176,2
121535,115175,1
36464,125433,2
125433,36467,2
36464,122684,2
122684,36466,2
36464,36465,2
36465,36466,2
49697,49727,60
49727,49757,60
62174,118527,1
62174,62175,1
41883,122760,4
122760,41885,4
41883,41884,2
41884,41885,2
46546,46549,5
46549,46551,5
91791,91792,2
91792,91793,2
87884,119244,4
119244,87887,4
87884,87886,3
87886,87887,3
104268,126286,4
126286,104271,4
104268,104270,3
104270,104271,3
96454,96455,2
96455,96456,2
84733,119142,3
119142,84736,3
84733,84735,3
84735,84736,3
7476,7479,5
7479,7481,5
97966,126103,2
126103,119528,2
97966,119527,1
97966,97969,6
97969,97972,6
48814,48839,50
48839,48864,50
86245,86246,1
33186,33190,8
33190,33194,8
90908,90911,6
90911,90914,6
117374,124827,2
124827,5486,2
117374,5483,1
15163,117465,3
117465,15165,3
15163,15164,2
15164,15165,2
97083,97088,10
97088,97093,10
118130,125562,2
125562,118134,2
118130,118132,4
118132,118134,4
48687,48700,25
48700,48712,25
86118,119190,3
119190,86123,3
86118,86121,5
86121,86123,5
118886,125856,3
125856,123134,3
118886,118887,1
21338,21339,1
46292,46295,5
46295,46297,5
104014,123553,2
123553,104017,2
104014,121425,3
121425,104017,3
104014,104016,3
104016,104017,3
88386,88388,1
88386,88389,1
88386,88387,2
88387,88388,2
72002,72025,45
72025,72047,45
7222,122220,2
122220,7225,2
7222,7224,3
7224,7225,3
19699,19730,61
19730,19760,61
77421,77422,1
44653,44655,4
44655,44657,4
74270,74273,6
74273,74276,6
103131,121399,2
121399,103133,2
103131,103132,2
103132,103133,2
920,1019,198
1019,1118,198
41502,41506,8
41506,41510,8
21967,120335,3
120335,21971,3
21967,21969,4
21969,21971,4
92166,92167,2
92167,92168,2
35200,117949,1
35200,120588,2
120588,117950,2
35200,35202,4
35202,35204,4
35956,122651,2
122651,122652,2
35956,35958,3
35958,35959,3
113969,121509,2
121509,121510,2
113969,113972,5
113972,113974,5
122539,123756,2
123756,117727,2
122539,27620,1
90527,123349,7
123349,90528,7
90527,121134,3
121134,90529,3
90527,90528,1
21084,21093,18
21093,21102,18
33561,123831,2
123831,33563,2
33561,33562,2
33562,33563,2
49945,49960,30
49960,49975,30
21840,120332,4
120332,21843,4
21840,21842,3
21842,21843,3
34317,34426,218
34426,34535,218
75655,120990,2
120990,75657,2
75655,75656,2
75656,75657,2
19445,117622,7
117622,19450,7
19445,19448,5
19448,19450,5
84981,125921,3
125921,84985,3
84981,123208,2
123208,84986,2
84981,84983,4
84983,84985,4
20201,122396,3
122396,20204,3
20201,20203,3
20203,20204,3
98214,119543,5
119543,98217,5
98214,98216,3
98216,98217,3
49062,49073,21
49073,49083,21
106784,120014,5
120014,106789,5
106784,106787,5
106787,106789,5
57632,57643,21
57643,57653,21
4573,4574,2
4574,4575,2
99726,99728,3
99728,99729,3
48179,120762,8
120762,48183,8
48179,48181,4
48181,48183,4
69226,118701,2
118701,69229,2
69226,69227,2
69227,69228,2
81703,124301,3
124301,81705,3
81703,81704,2
81704,81705,2
69982,120936,2
120936,69983,2
69982,69983,1
78552,78584,64
78584,78616,64
21586,120324,3
120324,21588,3
21586,21587,2
21587,21588,2
17679,117540,3
117540,17681,3
17679,17680,2
17680,17681,2
55110,55171,122
55171,55232,122
6714,124836,4
124836,6716,4
6714,6715,2
6715,6716,2
101111,119838,4
119838,119840,4
101111,101112,2
101112,101113,2
31668,122570,2
122570,31669,2
31668,31669,1
97204,97232,56
97232,97260,56
69099,124139,2
124139,69103,2
69099,69101,4
69101,69103,4
32424,32427,5
32427,32429,5
86239,119192,4
119192,86245,4
86239,86240,2
86240,86241,2
33180,33186,1
33180,33183,6
33183,33186,6
90902,123363,4
123363,90908,4
90902,90905,6
90905,90908,6
119763,126160,6
126160,119765,6
119763,119764,1
87751,87768,34
87768,87785,34
83844,119122,3
119122,83849,3
83844,83847,5
83847,83849,5
79937,80034,193
80034,80130,193
117368,121679,7
121679,121682,7
117368,117369,2
117369,5469,2
101740,124588,2
124588,101742,2
101740,101741,2
101741,101742,2
12006,123706,2
123706,12008,2
12006,12007,2
12007,12008,2
45530,120695,2
120695,45532,2
45530,45531,2
45531,45532,2
9611,122347,3
122347,9615,3
9611,9613,4
9613,9615,4
18181,117566,3
117566,18185,3
18181,18183,4
18183,18185,4
26751,125132,2
125132,26754,2
26751,26753,3
26753,26754,3
6460,122001,3
122001,6462,3
6460,6461,2
6461,6462,2
2553,2674,241
2674,2794,241
80566,119008,6
119008,80574,6
80566,80570,8
80570,80574,8
7216,122218,5
122218,7221,5
7216,7219,5
7219,7221,5
97706,97708,1
97706,97707,2
97707,97708,2
7972,122325,2
122325,7976,2
7972,7974,4
7974,7976,4
29775,29801,51
29801,29826,51
38345,38369,1
38345,38346,1
88253,88254,1
27380,125144,3
125144,27382,3
27380,27381,2
27381,27382,2
76532,124236,3
124236,76534,3
76532,76533,2
76533,76534,2
19566,122387,3
122387,19569,3
19566,19568,3
19568,19569,3
43764,43771,13
43771,43777,13
36706,125437,4
125437,36710,4
36706,36708,4
36708,36710,4
102242,126245,2
126245,102245,2
102242,119895,4
119895,102246,4
102242,102244,3
102244,102245,3
4694,121656,3
121656,4699,3
4694,4697,5
4697,4699,5
119382,126053,2
126053,92105,2
119382,119383,2
119383,92105,2
111568,120088,4
120088,111572,4
111568,111570,4
111570,111572,4
46032,46033,1
55358,122987,4
122987,55361,4
55358,55360,3
55360,55361,3
35067,122618,3
122618,35071,3
35067,35069,4
35069,35071,4
63928,124099,1
63928,63929,2
63929,63930,2
43637,122810,4
122810,43641,4
43637,43639,4
43639,43641,4
3055,117320,2
117320,3059,2
3055,3057,4
3057,3059,4
11625,123703,4
123703,11630,4
11625,11628,5
11628,11630,5
94301,124402,2
124402,94303,2
94301,94302,2
94302,94303,2
75522,118841,3
118841,75526,3
75522,75524,4
75524,75526,4
98081,98083,3
98083,98084,3
4440,4441,2
4441,4442,2
62162,62168,12
62168,62174,12
29394,29407,25
29407,29419,25
124547,126217,3
126217,100011,3
124547,124548,2
124548,100010,2
59011,59022,22
59022,59033,22
76151,124231,3
124231,76154,3
76151,76153,3
76153,76154,3
93291,93318,53
93318,93344,53
89384,89416,64
89416,89448,64
77663,118924,2
118924,77665,2
77663,77664,2
77664,77665,2
20697,20699,1
20697,20698,2
20698,20699,2
25360,123752,5
123752,25364,5
25360,25362,4
25362,25364,4
119757,126152,5
126152,119758,5
119757,119759,1
119757,119758,1
39349,39358,18
39358,39367,18
77536,77545,17
77545,77553,17
73629,73649,39
73649,73668,39
118874,77429,1
118874,118875,1
90769,90771,1
90769,90770,2
90770,90771,2
92281,92292,22
92292,92303,22
31408,123796,3
123796,31410,3
31408,31409,2
31409,31410,2
7210,122214,4
122214,7214,4
7210,7211,2
7211,7212,2
114084,123665,4
123665,114089,4
114084,114085,1
102363,123545,2
123545,102366,2
102363,119902,4
119902,102366,4
102363,102365,3
102365,102366,3
98456,124537,5
124537,98460,5
98456,98458,4
98458,98460,4
45397,45400,5
45400,45402,5
29769,125240,3
125240,29775,3
29769,29772,6
29772,29775,6
5571,121790,6
121790,5578,6
5571,5575,7
5575,5578,7
30525,30533,16
30533,30541,16
6327,6328,1
35188,117924,4
117924,117926,4
35188,35189,1
80433,119004,4
119004,80437,4
80433,80435,4
80435,80437,4
18804,18809,9
18809,18813,9
7083,7086,5
7086,7088,5
117864,34599,1
117864,34598,1
31281,31296,30
31296,31311,30
81945,123180,3
123180,81947,3
81945,119070,2
119070,81947,2
81945,81946,2
81946,81947,2
98329,124520,3
124520,98332,3
98329,98331,3
98331,98332,3
4688,4691,6
4691,4694,6
21072,21076,8
21076,21080,8
5444,5448,8
5448,5452,8
46782,118215,2
118215,46783,2
46782,46783,1
59259,59263,7
59263,59266,7
60015,60029,27
60029,60042,27
81062,124295,4
124295,81065,4
81062,81064,3
81064,81065,3
106016,106027,21
106027,106037,21
85725,123237,3
123237,85727,3
85725,85726,2
85726,85727,2
102109,102115,11
102115,102120,11
82574,125900,2
125900,82576,2
82574,119097,2
119097,82576,2
82574,82575,2
82575,82576,2
29515,117735,3
117735,29517,3
29515,29516,2
29516,29517,2
45899,45911,23
45911,45922,23
70853,70858,10
70858,70863,10
46655,46656,2
46656,46657,2
9980,124915,3
124915,9984,3
9980,9982,4
9982,9984,4
31027,31028,1
68458,123006,5
123006,68462,5
68458,68460,4
68460,68462,4
110552,126405,4
126405,110555,4
110552,110554,3
110554,110555,3
53586,118374,3
118374,53589,3
53586,53588,3
53588,53589,3
100343,126227,4
126227,100345,4
100343,100344,2
100344,100345,2
39470,118073,2
118073,39472,2
39470,39471,2
39471,39472,2
80808,119018,4
119018,80810,4
80808,80809,2
80809,80810,2
105762,105773,21
105773,105783,21
97948,97955,13
97955,97961,13
21447,122473,2
122473,21451,2
21447,21449,4
21449,21451,4
95553,119452,3
119452,119453,3
95553,95554,1
58878,118483,3
118483,58881,3
58878,58880,3
58880,58881,3
67448,118625,3
118625,67449,3
67448,67449,1
43250,118096,2
118096,43251,2
43250,43251,1
102484,102523,78
102523,102562,78
33041,117851,4
117851,33044,4
33041,33043,3
33043,33044,3
78286,78321,69
78321,78355,69
74379,118798,2
118798,74380,2
74379,74380,1
90763,121138,2
121138,90765,2
90763,90764,2
90764,90765,2
94670,94700,59
94700,94729,59
82949,82951,4
82951,82953,4
107147,107158,21
107158,107168,21
116473,116499,52
116499,116525,52
14262,122370,6
122370,14264,6
14262,14263,1
92275,92277,3
92277,92278,3
83705,83725,39
83725,83744,39
109415,124740,5
124740,109418,5
109415,109417,3
109417,109418,3
27495,27527,63
27527,27558,63
81310,125893,3
125893,81314,3
81310,81312,4
81312,81314,4
24344,24346,4
24346,24348,4
45391,45392,1
90636,90637,1
53961,124022,2
124022,53964,2
53961,53963,3
53963,53964,3
902,117287,5
117287,905,5
902,904,3
904,905,3
38333,122702,2
122702,120631,2
38333,120630,3
120630,120631,3
